player,course,previous total rounds,course experience,Player_initial_last,tournament id,player id,hole_par,strokes,n_rounds,made_cut,pos,tournament name,date,purse,season,no_cut,Finish,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
Patrick Reed,"El Camaleon GC - Quintana Roo, Mexico",2,Novice,P. Reed,401353200,5579,284,277,4,1,56.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Reed,"Kapalua Resort - Kapalua, HI",24,Experienced,P. Reed,401353203,5579,292,272,4,1,15.0,Sentry Tournament of Champions,2022-01-09,8.2,2022,1,T15,1.2,-0.07,0.05,-0.96,-0.98,0.22
Patrick Reed,"La Quinta CC - La Quinta, CA",13,Knowledgeable,P. Reed,401353233,5579,288,280,4,1,55.0,The American Express,2022-01-23,7.6,2022,0,T55,1.56,0.51,-0.49,-0.47,-0.45,-0.18
Patrick Reed,"Muirfield Village Golf Club - Dublin, OH",28,Experienced,P. Reed,401353224,5579,288,294,4,1,53.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T53,-0.48,0.85,-0.64,-0.13,0.08,-0.4
Patrick Reed,"PGA National - Palm Beach Gardens, FL",8,Knowledgeable,P. Reed,401353238,5579,140,149,2,0,0.0,The Honda Classic,2022-02-27,8.0,2022,0,CUT,0.33,-1.01,-2.94,0.54,-3.41,-3.08
Patrick Reed,"Riviera Country Club - Pacific Palisades, CA",8,Knowledgeable,P. Reed,401353237,5579,142,148,2,0,0.0,The Genesis Invitational,2022-02-20,12.0,2022,0,CUT,-0.8,0.09,-1.7,-0.89,-2.49,-3.29
Patrick Reed,"TPC Potomac at Avenel Farm - Potomac, MD",4,Novice,P. Reed,401353228,5579,140,147,2,0,0.0,Wells Fargo Championship,2022-05-08,9.0,2022,0,CUT,-1.14,-1.44,-0.26,0.42,-1.28,-2.42
Patrick Reed,"TPC Sawgrass - Ponte Vedra Beach, FL",22,Experienced,P. Reed,401353254,5579,288,284,4,1,26.0,The Players Championship,2022-03-13,20.0,2022,0,T26,2.25,0.12,0.41,-1.44,-0.9,1.34
Patrick Reed,"Torrey Pines North - La Jolla, CA",19,Experienced,P. Reed,401353234,5579,285,283,4,1,46.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T46,-0.21,1.6,-0.57,-1.09,-0.06,0.4
Patrick Rodgers,"Bay Hill - Orlando, FL",18,Experienced,P. Rodgers,401353239,6825,288,294,4,1,38.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,T38,0.77,0.61,-0.39,-0.44,-0.23,0.55
Patrick Rodgers,"Colonial - Ft. Worth, TX",12,Knowledgeable,P. Rodgers,401353225,6825,280,281,4,1,35.0,Charles Schwab Challenge,2022-05-29,8.4,2022,0,T35,0.34,-0.52,0.37,0.43,0.28,0.62
Patrick Rodgers,"Corales Puntacana GC - Punta Cana, Dominican Republic",12,Knowledgeable,P. Rodgers,401353294,6825,144,147,2,0,0.0,Corales Puntacana Resort & Club Championship,2022-03-27,3.7,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Rodgers,"Country Club of Jackson - Jackson, MS",10,Knowledgeable,P. Rodgers,401353194,6825,144,140,2,0,0.0,Sanderson Farms Championship,2021-10-03,7.0,2022,0,CUT,0.53,-0.6,-0.29,0.52,-0.37,0.16
Patrick Rodgers,"El Camaleon GC - Quintana Roo, Mexico",24,Experienced,P. Rodgers,401353200,6825,142,142,2,0,0.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Rodgers,"La Quinta CC - La Quinta, CA",10,Knowledgeable,P. Rodgers,401353233,6825,288,278,4,1,40.0,The American Express,2022-01-23,7.6,2022,0,T40,0.04,0.68,1.05,-1.18,0.56,1.57
Patrick Rodgers,"Muirfield Village Golf Club - Dublin, OH",22,Experienced,P. Rodgers,401353224,6825,144,149,2,0,0.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,CUT,-0.46,-0.64,-1.34,0.91,-1.08,-1.54
Patrick Rodgers,"PGA National - Palm Beach Gardens, FL",22,Experienced,P. Rodgers,401353238,6825,280,286,4,1,64.0,The Honda Classic,2022-02-27,8.0,2022,0,T64,-0.39,-0.48,0.37,0.3,0.19,-0.2
Patrick Rodgers,"Pebble Beach Resort - Pebble Beach, CA",12,Knowledgeable,P. Rodgers,401353235,6825,215,215,3,1,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,CUT,0.36,-0.43,-0.34,-0.82,-1.59,-0.64
Patrick Rodgers,"Port Royal GC - Southampton Parish, Bermuda",6,Knowledgeable,P. Rodgers,401353199,6825,284,271,4,1,4.0,Bermuda Championship,2021-10-31,6.5,2022,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Rodgers,"Riviera Country Club - Pacific Palisades, CA",22,Experienced,P. Rodgers,401353237,6825,142,145,2,0,0.0,The Genesis Invitational,2022-02-20,12.0,2022,0,CUT,-0.79,-0.56,0.48,-0.91,-0.99,-1.78
Patrick Rodgers,"Sea Island Resort - Sea Island, GA",18,Experienced,P. Rodgers,401353202,6825,282,279,4,1,57.0,The RSM Classic,2021-11-21,7.2,2022,0,T57,-0.26,0.2,-0.41,-0.2,-0.4,-0.33
Patrick Rodgers,"Silverado Resort - Napa, CA",20,Experienced,P. Rodgers,401353193,6825,288,275,4,1,6.0,Fortinet Championship,2021-09-20,7.0,2022,0,T6,1.36,0.83,-0.49,0.49,0.83,2.18
Patrick Rodgers,"TPC Craig Ranch - McKinney, TX",4,Novice,P. Rodgers,401353227,6825,288,272,4,1,32.0,AT&T Byron Nelson,2022-05-15,9.1,2022,0,T32,0.57,-0.47,0.16,0.78,0.47,1.03
Patrick Rodgers,"TPC San Antonio - San Antonio, TX",6,Knowledgeable,P. Rodgers,401353273,6825,288,287,4,1,58.0,Valero Texas Open,2022-04-03,8.6,2022,0,T58,-0.19,0.1,0.36,-0.56,-0.1,-0.28
Patrick Rodgers,"TPC Sawgrass - Ponte Vedra Beach, FL",12,Knowledgeable,P. Rodgers,401353254,6825,144,147,2,0,0.0,The Players Championship,2022-03-13,20.0,2022,0,CUT,1.1,-1.28,0.39,-0.52,-1.42,-0.32
Patrick Rodgers,"TPC Scottsdale - Scottsdale, AZ",16,Experienced,P. Rodgers,401353236,6825,142,141,2,0,0.0,Waste Management Phoenix Open,2022-02-13,8.2,2022,0,CUT,-0.76,-0.61,0.33,0.96,0.68,-0.08
Patrick Rodgers,"Torrey Pines North - La Jolla, CA",16,Experienced,P. Rodgers,401353234,6825,285,285,4,1,62.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T62,0.51,1.42,-0.74,-0.31,0.37,0.18
Patton Kizzire,"Bay Hill - Orlando, FL",8,Knowledgeable,P. Kizzire,401353239,3980,288,293,4,1,32.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,T32,0.39,0.08,0.44,-0.12,0.41,0.8
Patton Kizzire,"Colonial - Ft. Worth, TX",18,Experienced,P. Kizzire,401353225,3980,140,142,2,0,0.0,Charles Schwab Challenge,2022-05-29,8.4,2022,0,CUT,-0.23,0.0,-0.61,0.14,-0.46,-0.7
Patton Kizzire,"Country Club of Jackson - Jackson, MS",12,Knowledgeable,P. Kizzire,401353194,3980,144,145,2,0,0.0,Sanderson Farms Championship,2021-10-03,7.0,2022,0,CUT,-0.95,-1.11,-0.2,-0.08,-1.39,-2.34
Patton Kizzire,"El Camaleon GC - Quintana Roo, Mexico",20,Experienced,P. Kizzire,401353200,3980,284,277,4,1,56.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
Patton Kizzire,"Harbour Town Golf Links - Hilton Head Island, SC",18,Experienced,P. Kizzire,401353231,3980,284,277,4,1,26.0,RBC Heritage,2022-04-17,8.0,2022,0,T26,0.67,0.7,-0.17,0.0,0.53,1.2
Patton Kizzire,"Innisbrook - Palm Harbor, FL",10,Knowledgeable,P. Kizzire,401353255,3980,284,278,4,1,33.0,Valspar Championship,2022-03-20,7.8,2022,0,T33,-0.17,0.26,0.69,-0.03,0.91,0.74
Patton Kizzire,"La Quinta CC - La Quinta, CA",19,Experienced,P. Kizzire,401353233,3980,288,275,4,1,22.0,The American Express,2022-01-23,7.6,2022,0,T22,-1.19,0.5,2.82,0.47,3.78,2.33
Patton Kizzire,"Muirfield Village Golf Club - Dublin, OH",14,Knowledgeable,P. Kizzire,401353224,3980,144,156,2,0,0.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,CUT,-2.73,-1.06,0.29,-1.54,-2.31,-5.04
Patton Kizzire,"Riviera Country Club - Pacific Palisades, CA",8,Knowledgeable,P. Kizzire,401353237,3980,284,283,4,1,61.0,The Genesis Invitational,2022-02-20,12.0,2022,0,T61,-0.61,-0.21,0.97,-0.5,0.26,-0.36
Patton Kizzire,"Sea Island Resort - Sea Island, GA",24,Experienced,P. Kizzire,401353202,3980,142,139,2,0,0.0,The RSM Classic,2021-11-21,7.2,2022,0,CUT,-0.32,-1.15,-0.66,1.1,-0.72,0.33
Patton Kizzire,"Silverado Resort - Napa, CA",10,Knowledgeable,P. Kizzire,401353193,3980,288,279,4,1,28.0,Fortinet Championship,2021-09-20,7.0,2022,0,T28,1.0,0.56,-0.4,0.02,0.18,1.18
Patton Kizzire,"TPC Craig Ranch - McKinney, TX",4,Novice,P. Kizzire,401353227,3980,288,284,4,1,83.0,AT&T Byron Nelson,2022-05-15,9.1,2022,0,T83,-0.95,-0.34,-0.25,-0.42,-1.02,-1.97
Patton Kizzire,"TPC San Antonio - San Antonio, TX",4,Novice,P. Kizzire,401353273,3980,144,147,2,0,0.0,Valero Texas Open,2022-04-03,8.6,2022,0,CUT,-1.44,-1.24,0.76,0.31,-0.17,-1.61
Patton Kizzire,"TPC Sawgrass - Ponte Vedra Beach, FL",14,Knowledgeable,P. Kizzire,401353254,3980,288,283,4,1,22.0,The Players Championship,2022-03-13,20.0,2022,0,T22,1.95,0.37,0.31,-1.03,-0.36,1.59
Patton Kizzire,"TPC Scottsdale - Scottsdale, AZ",22,Experienced,P. Kizzire,401353236,3980,284,272,4,1,10.0,Waste Management Phoenix Open,2022-02-13,8.2,2022,0,T10,-0.09,0.73,0.94,0.64,2.31,2.23
Patton Kizzire,"TPC Summerlin - Las Vegas, NV",18,Experienced,P. Kizzire,401353195,3980,142,142,2,0,0.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,CUT,0.01,-1.57,-1.09,0.43,-2.23,-2.22
Patton Kizzire,"Torrey Pines North - La Jolla, CA",8,Knowledgeable,P. Kizzire,401353234,3980,143,142,2,0,0.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,CUT,1.26,0.95,-1.5,0.53,-0.02,0.17
Patton Kizzire,"Waialae CC - Honolulu, HI",16,Experienced,P. Kizzire,401353204,3980,280,271,4,1,42.0,Sony Open in Hawaii,2022-01-16,7.5,2022,0,T42,0.4,-0.97,0.87,-0.13,-0.23,0.17
Paul Barjon,"Corales Puntacana GC - Punta Cana, Dominican Republic",2,Novice,P. Barjon,401353294,10831,144,144,2,0,0.0,Corales Puntacana Resort & Club Championship,2022-03-27,3.7,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Barjon,"TPC San Antonio - San Antonio, TX",2,Novice,P. Barjon,401353273,10831,144,147,2,0,0.0,Valero Texas Open,2022-04-03,8.6,2022,0,CUT,-1.52,-1.45,0.77,0.58,-0.09,-1.61
Paul Casey,"Bay Hill - Orlando, FL",10,Knowledgeable,P. Casey,401353239,72,288,301,4,1,72.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,72,-1.04,-0.23,0.64,-0.57,-0.16,-1.21
Paul Casey,"Riviera Country Club - Pacific Palisades, CA",24,Experienced,P. Casey,401353237,72,284,276,4,1,15.0,The Genesis Invitational,2022-02-20,12.0,2022,0,T15,-0.29,0.13,1.39,0.16,1.68,1.39
Paul Casey,"TPC Sawgrass - Ponte Vedra Beach, FL",15,Knowledgeable,P. Casey,401353254,72,288,277,4,1,3.0,The Players Championship,2022-03-13,20.0,2022,0,3,1.22,0.38,1.76,-0.27,1.87,3.09
Paul Casey,"TPC Summerlin - Las Vegas, NV",2,Novice,P. Casey,401353195,72,142,139,2,0,0.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,CUT,-1.24,-0.21,0.42,0.32,0.52,-0.72
Peter Malnati,"Bay Hill - Orlando, FL",2,Novice,P. Malnati,401353239,5692,144,149,2,0,0.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,CUT,-0.62,0.27,0.04,-0.88,-0.57,-1.18
Peter Malnati,"Colonial - Ft. Worth, TX",8,Knowledgeable,P. Malnati,401353225,5692,140,143,2,0,0.0,Charles Schwab Challenge,2022-05-29,8.4,2022,0,CUT,-1.46,1.4,-0.97,-0.17,0.26,-1.2
Peter Malnati,"Country Club of Jackson - Jackson, MS",18,Experienced,P. Malnati,401353194,5692,288,279,4,1,51.0,Sanderson Farms Championship,2021-10-03,7.0,2022,0,T51,-0.67,-0.02,0.87,-0.23,0.62,-0.04
Peter Malnati,"El Camaleon GC - Quintana Roo, Mexico",16,Experienced,P. Malnati,401353200,5692,142,144,2,0,0.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Malnati,"Harbour Town Golf Links - Hilton Head Island, SC",20,Experienced,P. Malnati,401353231,5692,284,279,4,1,42.0,RBC Heritage,2022-04-17,8.0,2022,0,T42,-0.09,0.66,0.58,-0.45,0.79,0.7
Peter Malnati,"Innisbrook - Palm Harbor, FL",10,Knowledgeable,P. Malnati,401353255,5692,142,146,2,0,0.0,Valspar Championship,2022-03-20,7.8,2022,0,CUT,-1.5,-0.4,-0.69,-0.2,-1.29,-2.79
Peter Malnati,"La Quinta CC - La Quinta, CA",16,Experienced,P. Malnati,401353233,5692,216,214,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,2.61,-0.03,-0.56,-0.33,-0.92,-1.32
Peter Malnati,"Muirfield Village Golf Club - Dublin, OH",12,Knowledgeable,P. Malnati,401353224,5692,144,150,2,0,0.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,CUT,0.85,0.39,-3.11,-0.17,-2.89,-2.04
Peter Malnati,"Pebble Beach Resort - Pebble Beach, CA",20,Experienced,P. Malnati,401353235,5692,287,281,4,1,42.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,T42,-0.56,-1.68,1.92,-0.3,-0.07,0.54
Peter Malnati,"Port Royal GC - Southampton Parish, Bermuda",4,Novice,P. Malnati,401353199,5692,284,273,4,1,7.0,Bermuda Championship,2021-10-31,6.5,2022,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Malnati,"Riviera Country Club - Pacific Palisades, CA",16,Experienced,P. Malnati,401353237,5692,284,278,4,1,26.0,The Genesis Invitational,2022-02-20,12.0,2022,0,T26,1.09,-0.14,-0.17,0.11,-0.2,0.89
Peter Malnati,"Sea Island Resort - Sea Island, GA",14,Knowledgeable,P. Malnati,401353202,5692,282,276,4,1,40.0,The RSM Classic,2021-11-21,7.2,2022,0,T40,-0.51,0.23,-0.23,0.18,0.18,0.42
Peter Malnati,"Silverado Resort - Napa, CA",16,Experienced,P. Malnati,401353193,5692,288,278,4,1,22.0,Fortinet Championship,2021-09-20,7.0,2022,0,T22,0.65,0.13,0.3,0.36,0.79,1.43
Peter Malnati,"TPC Potomac at Avenel Farm - Potomac, MD",6,Knowledgeable,P. Malnati,401353228,5692,280,288,4,1,51.0,Wells Fargo Championship,2022-05-08,9.0,2022,0,T51,0.68,0.31,-0.63,-0.6,-0.92,-0.24
Peter Malnati,"TPC San Antonio - San Antonio, TX",16,Experienced,P. Malnati,401353273,5692,288,284,4,1,41.0,Valero Texas Open,2022-04-03,8.6,2022,0,T41,0.94,0.58,-0.86,0.0,-0.28,0.67
Peter Malnati,"TPC Sawgrass - Ponte Vedra Beach, FL",6,Knowledgeable,P. Malnati,401353254,5692,288,287,4,1,46.0,The Players Championship,2022-03-13,20.0,2022,0,T46,0.79,-0.2,0.87,-0.86,-0.19,0.59
Peter Malnati,"TPC Scottsdale - Scottsdale, AZ",6,Knowledgeable,P. Malnati,401353236,5692,284,287,4,1,65.0,Waste Management Phoenix Open,2022-02-13,8.2,2022,0,65,0.78,-0.98,-0.82,-0.5,-2.3,-1.52
Peter Malnati,"TPC Summerlin - Las Vegas, NV",20,Experienced,P. Malnati,401353195,5692,142,141,2,0,0.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,CUT,-1.82,1.09,0.68,-1.67,0.1,-1.72
Peter Malnati,"Torrey Pines North - La Jolla, CA",10,Knowledgeable,P. Malnati,401353234,5692,285,279,4,1,25.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T25,0.87,0.36,0.1,-0.28,0.18,1.4
Peter Malnati,"Waialae CC - Honolulu, HI",18,Experienced,P. Malnati,401353204,5692,140,141,2,0,0.0,Sony Open in Hawaii,2022-01-16,7.5,2022,0,CUT,-1.14,0.96,-1.44,-0.75,-1.23,-2.37
Peter Uihlein,"Corales Puntacana GC - Punta Cana, Dominican Republic",10,Knowledgeable,P. Uihlein,401353294,1674,288,282,4,1,36.0,Corales Puntacana Resort & Club Championship,2022-03-27,3.7,2022,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Uihlein,"Grand Reserve Country Club - Rio Grande, Puerto Rico",8,Knowledgeable,P. Uihlein,401353253,1674,288,282,4,1,38.0,Puerto Rico Open,2022-03-06,3.7,2022,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Uihlein,"La Quinta CC - La Quinta, CA",7,Knowledgeable,P. Uihlein,401353233,1674,216,213,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,-0.01,-0.67,1.07,-0.12,0.28,0.13
Peter Uihlein,"PGA National - Palm Beach Gardens, FL",3,Novice,P. Uihlein,401353238,1674,280,285,4,1,55.0,The Honda Classic,2022-02-27,8.0,2022,0,T55,-0.7,0.46,0.85,-0.57,0.75,0.05
Peter Uihlein,"Pebble Beach Resort - Pebble Beach, CA",7,Knowledgeable,P. Uihlein,401353235,1674,215,216,3,1,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,CUT,0.67,0.15,-3.63,-0.1,-3.58,-1.49
Peter Uihlein,"Port Royal GC - Southampton Parish, Bermuda",6,Knowledgeable,P. Uihlein,401353199,1674,284,279,4,1,34.0,Bermuda Championship,2021-10-31,6.5,2022,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Uihlein,"Sea Island Resort - Sea Island, GA",8,Knowledgeable,P. Uihlein,401353202,1674,142,142,2,0,0.0,The RSM Classic,2021-11-21,7.2,2022,0,CUT,-0.61,-0.18,0.71,0.04,0.57,-1.17
Peter Uihlein,"Silverado Resort - Napa, CA",6,Knowledgeable,P. Uihlein,401353193,1674,288,283,4,1,47.0,Fortinet Championship,2021-09-20,7.0,2022,0,T47,0.65,0.01,-0.77,0.29,-0.47,0.18
Peter Uihlein,"TPC Craig Ranch - McKinney, TX",2,Novice,P. Uihlein,401353227,1674,288,277,4,1,65.0,AT&T Byron Nelson,2022-05-15,9.1,2022,0,T65,0.24,-0.42,-0.24,0.2,-0.46,-0.22
Peter Uihlein,"TPC San Antonio - San Antonio, TX",4,Novice,P. Uihlein,401353273,1674,288,291,4,1,69.0,Valero Texas Open,2022-04-03,8.6,2022,0,T69,-0.19,-0.12,-0.04,-0.74,-0.9,-1.08
Peter Uihlein,"Torrey Pines North - La Jolla, CA",6,Knowledgeable,P. Uihlein,401353234,1674,143,143,2,0,0.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,CUT,0.49,0.88,0.67,-0.8,0.75,-0.33
Phil Mickelson,"La Quinta CC - La Quinta, CA",20,Experienced,P. Mickelson,401353233,308,216,223,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,0.23,0.57,-0.91,-1.59,-1.94,-4.88
Phil Mickelson,"Silverado Resort - Napa, CA",18,Experienced,P. Mickelson,401353193,308,288,281,4,1,36.0,Fortinet Championship,2021-09-20,7.0,2022,0,T36,0.53,0.1,-0.04,0.09,0.15,0.68
Phil Mickelson,"Torrey Pines North - La Jolla, CA",18,Experienced,P. Mickelson,401353234,308,143,147,2,0,0.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,CUT,-0.42,-0.43,-1.97,-0.4,-2.8,-2.89
Rafa Cabrera Bello,"Corales Puntacana GC - Punta Cana, Dominican Republic",2,Novice,R. Cabrera Bello,401353294,4321,144,144,2,0,0.0,Corales Puntacana Resort & Club Championship,2022-03-27,3.7,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafa Cabrera Bello,"Muirfield Village Golf Club - Dublin, OH",16,Experienced,R. Cabrera Bello,401353224,4321,144,148,2,0,0.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,CUT,0.82,1.16,-2.13,-0.88,-1.85,-1.04
Rafael Campos,"Corales Puntacana GC - Punta Cana, Dominican Republic",10,Knowledgeable,R. Campos,401353294,3683,288,281,4,1,28.0,Corales Puntacana Resort & Club Championship,2022-03-27,3.7,2022,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael Campos,"Grand Reserve Country Club - Rio Grande, Puerto Rico",4,Novice,R. Campos,401353253,3683,288,286,4,1,59.0,Puerto Rico Open,2022-03-06,3.7,2022,0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Johnson,"Corales Puntacana GC - Punta Cana, Dominican Republic",6,Knowledgeable,R. Johnson,401353294,903,144,151,2,0,0.0,Corales Puntacana Resort & Club Championship,2022-03-27,3.7,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Johnson,"Grand Reserve Country Club - Rio Grande, Puerto Rico",4,Novice,R. Johnson,401353253,903,288,287,4,1,61.0,Puerto Rico Open,2022-03-06,3.7,2022,0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Johnson,"Pebble Beach Resort - Pebble Beach, CA",3,Novice,R. Johnson,401353235,903,215,224,3,1,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richy Werenski,"Country Club of Jackson - Jackson, MS",18,Experienced,R. Werenski,401353194,9804,144,154,2,0,0.0,Sanderson Farms Championship,2021-10-03,7.0,2022,0,CUT,-1.25,-0.84,-2.7,-2.05,-5.59,-6.84
Richy Werenski,"El Camaleon GC - Quintana Roo, Mexico",12,Knowledgeable,R. Werenski,401353200,9804,142,142,2,0,0.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richy Werenski,"Grand Reserve Country Club - Rio Grande, Puerto Rico",2,Novice,R. Werenski,401353253,9804,288,280,4,1,28.0,Puerto Rico Open,2022-03-06,3.7,2022,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
Richy Werenski,"Harbour Town Golf Links - Hilton Head Island, SC",8,Knowledgeable,R. Werenski,401353231,9804,142,143,2,0,0.0,RBC Heritage,2022-04-17,8.0,2022,0,CUT,0.08,0.27,-1.36,0.95,-0.14,-0.06
Richy Werenski,"Innisbrook - Palm Harbor, FL",6,Knowledgeable,R. Werenski,401353255,9804,284,275,4,1,21.0,Valspar Championship,2022-03-20,7.8,2022,0,T21,0.1,0.63,0.69,0.09,1.4,1.5
Richy Werenski,"La Quinta CC - La Quinta, CA",17,Experienced,R. Werenski,401353233,9804,216,217,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,2.48,-1.54,-1.5,1.25,-1.79,-2.32
Richy Werenski,"PGA National - Palm Beach Gardens, FL",12,Knowledgeable,R. Werenski,401353238,9804,140,145,2,0,0.0,The Honda Classic,2022-02-27,8.0,2022,0,CUT,0.68,0.24,-2.07,0.08,-1.75,-1.08
Richy Werenski,"Pebble Beach Resort - Pebble Beach, CA",13,Knowledgeable,R. Werenski,401353235,9804,215,218,3,1,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,CUT,0.08,0.03,1.48,-1.29,0.22,-1.52
Richy Werenski,"Sea Island Resort - Sea Island, GA",10,Knowledgeable,R. Werenski,401353202,9804,142,143,2,0,0.0,The RSM Classic,2021-11-21,7.2,2022,0,CUT,0.17,2.09,-2.08,-1.22,-1.21,-1.67
Richy Werenski,"TPC Potomac at Avenel Farm - Potomac, MD",2,Novice,R. Werenski,401353228,9804,140,148,2,0,0.0,Wells Fargo Championship,2022-05-08,9.0,2022,0,CUT,0.32,-0.56,-2.2,-0.49,-3.24,-2.92
Richy Werenski,"TPC San Antonio - San Antonio, TX",10,Knowledgeable,R. Werenski,401353273,9804,288,285,4,1,48.0,Valero Texas Open,2022-04-03,8.6,2022,0,T48,1.06,-0.42,0.21,-0.43,-0.64,0.42
Richy Werenski,"TPC Sawgrass - Ponte Vedra Beach, FL",10,Knowledgeable,R. Werenski,401353254,9804,144,148,2,0,0.0,The Players Championship,2022-03-13,20.0,2022,0,CUT,-0.66,0.36,0.91,-1.43,-0.16,-0.82
Richy Werenski,"TPC Summerlin - Las Vegas, NV",12,Knowledgeable,R. Werenski,401353195,9804,284,276,4,1,47.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,T47,0.36,-0.32,-0.2,0.16,-0.36,0.0
Richy Werenski,"Torrey Pines North - La Jolla, CA",16,Experienced,R. Werenski,401353234,9804,143,149,2,0,0.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,CUT,-1.22,-0.34,-2.11,-0.54,-3.0,-3.89
Richy Werenski,"Waialae CC - Honolulu, HI",8,Knowledgeable,R. Werenski,401353204,9804,140,141,2,0,0.0,Sony Open in Hawaii,2022-01-16,7.5,2022,0,CUT,-0.55,-0.93,0.24,-1.14,-1.83,-2.37
Rickie Fowler,"Bay Hill - Orlando, FL",24,Experienced,R. Fowler,401353239,3702,288,296,4,1,52.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,T52,-1.03,-0.42,0.88,0.62,1.08,0.04
Rickie Fowler,"Colonial - Ft. Worth, TX",8,Knowledgeable,R. Fowler,401353225,3702,280,285,4,1,57.0,Charles Schwab Challenge,2022-05-29,8.4,2022,0,T57,0.28,0.78,-0.48,-0.96,-0.66,-0.38
Rickie Fowler,"El Camaleon GC - Quintana Roo, Mexico",10,Knowledgeable,R. Fowler,401353200,3702,284,275,4,1,40.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
Rickie Fowler,"Harbour Town Golf Links - Hilton Head Island, SC",2,Novice,R. Fowler,401353231,3702,142,150,2,0,0.0,RBC Heritage,2022-04-17,8.0,2022,0,CUT,-0.49,-1.12,0.79,-2.74,-3.07,-3.56
Rickie Fowler,"La Quinta CC - La Quinta, CA",8,Knowledgeable,R. Fowler,401353233,3702,216,219,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,-4.24,0.05,-1.02,0.5,-0.47,-3.55
Rickie Fowler,"Muirfield Village Golf Club - Dublin, OH",26,Experienced,R. Fowler,401353224,3702,288,296,4,1,64.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T64,-0.8,-0.28,0.01,0.16,-0.1,-0.9
